origin_ID,destination_ID,distance,travel_time,route,fare
0,1,917,5,"[0, 1]",4.58
0,2,1834,10,"[0, 1, 2]",9.17
0,3,917,5,"[0, 3]",4.58
0,4,1834,10,"[0, 3, 4]",9.17
0,5,2751,15,"[0, 3, 4, 5]",13.76
0,6,1834,10,"[0, 3, 6]",9.17
0,7,1834,10,"[0, 3, 7]",9.17
0,8,2751,15,"[0, 3, 7, 8]",13.76
0,9,3668,20,"[0, 3, 7, 8, 9]",18.34
0,10,2751,15,"[0, 3, 7, 10]",13.76
0,11,2751,15,"[0, 3, 7, 11]",13.76
0,12,3668,20,"[0, 3, 7, 11, 12]",18.34
0,13,3668,20,"[0, 3, 7, 10, 13]",18.34
0,14,3668,20,"[0, 3, 7, 11, 14]",18.34
0,15,3668,20,"[0, 3, 7, 11, 15]",18.34
0,16,4585,25,"[0, 3, 7, 11, 15, 16]",22.92
0,17,5502,30,"[0, 3, 7, 11, 15, 16, 17]",27.51
0,18,4585,25,"[0, 3, 7, 11, 14, 18]",22.92
0,19,4585,25,"[0, 3, 7, 11, 15, 19]",22.92
0,20,4585,25,"[0, 3, 7, 11, 15, 20]",22.92
0,21,5502,30,"[0, 3, 7, 11, 15, 20, 21]",27.51
0,22,6419,35,"[0, 3, 7, 11, 15, 20, 21, 22]",32.1
0,23,5502,30,"[0, 3, 7, 11, 15, 20, 23]",27.51
0,24,5502,30,"[0, 3, 7, 11, 15, 20, 24]",27.51
0,25,6419,35,"[0, 3, 7, 11, 15, 20, 24, 25]",32.1
0,26,7336,40,"[0, 3, 7, 11, 15, 20, 24, 25, 26]",36.68
0,27,6419,35,"[0, 3, 7, 11, 15, 20, 24, 27]",32.1
0,28,6419,35,"[0, 3, 7, 11, 15, 20, 24, 28]",32.1
0,29,7336,40,"[0, 3, 7, 11, 15, 20, 24, 28, 29]",36.68
0,30,8253,45,"[0, 3, 7, 11, 15, 20, 24, 28, 29, 30]",41.26
0,31,7336,40,"[0, 3, 7, 11, 15, 20, 24, 28, 31]",36.68
0,32,7336,40,"[0, 3, 7, 11, 15, 20, 24, 28, 32]",36.68
0,33,8253,45,"[0, 3, 7, 11, 15, 20, 24, 28, 32, 33]",41.26
0,34,9170,50,"[0, 3, 7, 11, 15, 20, 24, 28, 32, 33, 34]",45.85
0,35,8253,45,"[0, 3, 7, 11, 15, 20, 24, 28, 32, 35]",41.26
0,36,8253,45,"[0, 3, 7, 11, 15, 20, 24, 28, 32, 36]",41.26
0,37,9170,50,"[0, 3, 7, 11, 15, 20, 24, 28, 32, 36, 37]",45.85
1,0,917,5,"[1, 0]",4.58
1,2,917,5,"[1, 2]",4.58
1,3,917,5,"[1, 3]",4.58
1,4,917,5,"[1, 4]",4.58
1,5,1834,10,"[1, 4, 5]",9.17
1,6,1834,10,"[1, 3, 6]",9.17
1,7,1834,10,"[1, 4, 7]",9.17
1,8,1834,10,"[1, 4, 8]",9.17
1,9,2751,15,"[1, 4, 8, 9]",13.76
1,10,2751,15,"[1, 4, 7, 10]",13.76
1,11,2751,15,"[1, 4, 8, 11]",13.76
1,12,2751,15,"[1, 4, 8, 12]",13.76
1,13,3668,20,"[1, 4, 7, 10, 13]",18.34
1,14,3668,20,"[1, 4, 8, 11, 14]",18.34
1,15,3668,20,"[1, 4, 8, 12, 15]",18.34
1,16,3668,20,"[1, 4, 8, 12, 16]",18.34
1,17,4585,25,"[1, 4, 8, 12, 16, 17]",22.92
1,18,4585,25,"[1, 4, 8, 11, 14, 18]",22.92
1,19,4585,25,"[1, 4, 8, 12, 15, 19]",22.92
1,20,4585,25,"[1, 4, 8, 12, 16, 20]",22.92
1,21,4585,25,"[1, 4, 8, 12, 16, 21]",22.92
1,22,5502,30,"[1, 4, 8, 12, 16, 21, 22]",27.51
1,23,5502,30,"[1, 4, 8, 12, 16, 20, 23]",27.51
1,24,5502,30,"[1, 4, 8, 12, 16, 21, 24]",27.51
1,25,5502,30,"[1, 4, 8, 12, 16, 21, 25]",27.51
1,26,6419,35,"[1, 4, 8, 12, 16, 21, 25, 26]",32.1
1,27,6419,35,"[1, 4, 8, 12, 16, 21, 24, 27]",32.1
1,28,6419,35,"[1, 4, 8, 12, 16, 21, 25, 28]",32.1
1,29,6419,35,"[1, 4, 8, 12, 16, 21, 25, 29]",32.1
1,30,7336,40,"[1, 4, 8, 12, 16, 21, 25, 29, 30]",36.68
1,31,7336,40,"[1, 4, 8, 12, 16, 21, 25, 28, 31]",36.68
1,32,7336,40,"[1, 4, 8, 12, 16, 21, 25, 29, 32]",36.68
1,33,7336,40,"[1, 4, 8, 12, 16, 21, 25, 29, 33]",36.68
1,34,8253,45,"[1, 4, 8, 12, 16, 21, 25, 29, 33, 34]",41.26
1,35,8253,45,"[1, 4, 8, 12, 16, 21, 25, 29, 32, 35]",41.26
1,36,8253,45,"[1, 4, 8, 12, 16, 21, 25, 29, 33, 36]",41.26
1,37,8253,45,"[1, 4, 8, 12, 16, 21, 25, 29, 33, 37]",41.26
2,0,1834,10,"[2, 1, 0]",9.17
2,1,917,5,"[2, 1]",4.58
2,3,1834,10,"[2, 1, 3]",9.17
2,4,917,5,"[2, 4]",4.58
2,5,917,5,"[2, 5]",4.58
2,6,2751,15,"[2, 1, 3, 6]",13.76
2,7,1834,10,"[2, 4, 7]",9.17
2,8,1834,10,"[2, 5, 8]",9.17
2,9,1834,10,"[2, 5, 9]",9.17
2,10,2751,15,"[2, 4, 7, 10]",13.76
2,11,2751,15,"[2, 5, 8, 11]",13.76
2,12,2751,15,"[2, 5, 9, 12]",13.76
2,13,3668,20,"[2, 4, 7, 10, 13]",18.34
2,14,3668,20,"[2, 5, 8, 11, 14]",18.34
2,15,3668,20,"[2, 5, 9, 12, 15]",18.34
2,16,3668,20,"[2, 5, 9, 12, 16]",18.34
2,17,4585,25,"[2, 5, 9, 12, 16, 17]",22.92
2,18,4585,25,"[2, 5, 8, 11, 14, 18]",22.92
2,19,4585,25,"[2, 5, 9, 12, 15, 19]",22.92
2,20,4585,25,"[2, 5, 9, 12, 16, 20]",22.92
2,21,4585,25,"[2, 5, 9, 12, 16, 21]",22.92
2,22,5502,30,"[2, 5, 9, 12, 16, 21, 22]",27.51
2,23,5502,30,"[2, 5, 9, 12, 16, 20, 23]",27.51
2,24,5502,30,"[2, 5, 9, 12, 16, 21, 24]",27.51
2,25,5502,30,"[2, 5, 9, 12, 16, 21, 25]",27.51
2,26,6419,35,"[2, 5, 9, 12, 16, 21, 25, 26]",32.1
2,27,6419,35,"[2, 5, 9, 12, 16, 21, 24, 27]",32.1
2,28,6419,35,"[2, 5, 9, 12, 16, 21, 25, 28]",32.1
2,29,6419,35,"[2, 5, 9, 12, 16, 21, 25, 29]",32.1
2,30,7336,40,"[2, 5, 9, 12, 16, 21, 25, 29, 30]",36.68
2,31,7336,40,"[2, 5, 9, 12, 16, 21, 25, 28, 31]",36.68
2,32,7336,40,"[2, 5, 9, 12, 16, 21, 25, 29, 32]",36.68
2,33,7336,40,"[2, 5, 9, 12, 16, 21, 25, 29, 33]",36.68
2,34,8253,45,"[2, 5, 9, 12, 16, 21, 25, 29, 33, 34]",41.26
2,35,8253,45,"[2, 5, 9, 12, 16, 21, 25, 29, 32, 35]",41.26
2,36,8253,45,"[2, 5, 9, 12, 16, 21, 25, 29, 33, 36]",41.26
2,37,8253,45,"[2, 5, 9, 12, 16, 21, 25, 29, 33, 37]",41.26
3,0,917,5,"[3, 0]",4.58
3,1,917,5,"[3, 1]",4.58
3,2,1834,10,"[3, 4, 2]",9.17
3,4,917,5,"[3, 4]",4.58
3,5,1834,10,"[3, 4, 5]",9.17
3,6,917,5,"[3, 6]",4.58
3,7,917,5,"[3, 7]",4.58
3,8,1834,10,"[3, 7, 8]",9.17
3,9,2751,15,"[3, 7, 8, 9]",13.76
3,10,1834,10,"[3, 7, 10]",9.17
3,11,1834,10,"[3, 7, 11]",9.17
3,12,2751,15,"[3, 7, 11, 12]",13.76
3,13,2751,15,"[3, 7, 10, 13]",13.76
3,14,2751,15,"[3, 7, 11, 14]",13.76
3,15,2751,15,"[3, 7, 11, 15]",13.76
3,16,3668,20,"[3, 7, 11, 15, 16]",18.34
3,17,4585,25,"[3, 7, 11, 15, 16, 17]",22.92
3,18,3668,20,"[3, 7, 11, 14, 18]",18.34
3,19,3668,20,"[3, 7, 11, 15, 19]",18.34
3,20,3668,20,"[3, 7, 11, 15, 20]",18.34
3,21,4585,25,"[3, 7, 11, 15, 20, 21]",22.92
3,22,5502,30,"[3, 7, 11, 15, 20, 21, 22]",27.51
3,23,4585,25,"[3, 7, 11, 15, 20, 23]",22.92
3,24,4585,25,"[3, 7, 11, 15, 20, 24]",22.92
3,25,5502,30,"[3, 7, 11, 15, 20, 24, 25]",27.51
3,26,6419,35,"[3, 7, 11, 15, 20, 24, 25, 26]",32.1
3,27,5502,30,"[3, 7, 11, 15, 20, 24, 27]",27.51
3,28,5502,30,"[3, 7, 11, 15, 20, 24, 28]",27.51
3,29,6419,35,"[3, 7, 11, 15, 20, 24, 28, 29]",32.1
3,30,7336,40,"[3, 7, 11, 15, 20, 24, 28, 29, 30]",36.68
3,31,6419,35,"[3, 7, 11, 15, 20, 24, 28, 31]",32.1
3,32,6419,35,"[3, 7, 11, 15, 20, 24, 28, 32]",32.1
3,33,7336,40,"[3, 7, 11, 15, 20, 24, 28, 32, 33]",36.68
3,34,8253,45,"[3, 7, 11, 15, 20, 24, 28, 32, 33, 34]",41.26
3,35,7336,40,"[3, 7, 11, 15, 20, 24, 28, 32, 35]",36.68
3,36,7336,40,"[3, 7, 11, 15, 20, 24, 28, 32, 36]",36.68
3,37,8253,45,"[3, 7, 11, 15, 20, 24, 28, 32, 36, 37]",41.26
4,0,1834,10,"[4, 1, 0]",9.17
4,1,917,5,"[4, 1]",4.58
4,2,917,5,"[4, 2]",4.58
4,3,917,5,"[4, 3]",4.58
4,5,917,5,"[4, 5]",4.58
4,6,1834,10,"[4, 3, 6]",9.17
4,7,917,5,"[4, 7]",4.58
4,8,917,5,"[4, 8]",4.58
4,9,1834,10,"[4, 8, 9]",9.17
4,10,1834,10,"[4, 7, 10]",9.17
4,11,1834,10,"[4, 8, 11]",9.17
4,12,1834,10,"[4, 8, 12]",9.17
4,13,2751,15,"[4, 7, 10, 13]",13.76
4,14,2751,15,"[4, 8, 11, 14]",13.76
4,15,2751,15,"[4, 8, 12, 15]",13.76
4,16,2751,15,"[4, 8, 12, 16]",13.76
4,17,3668,20,"[4, 8, 12, 16, 17]",18.34
4,18,3668,20,"[4, 8, 11, 14, 18]",18.34
4,19,3668,20,"[4, 8, 12, 15, 19]",18.34
4,20,3668,20,"[4, 8, 12, 16, 20]",18.34
4,21,3668,20,"[4, 8, 12, 16, 21]",18.34
4,22,4585,25,"[4, 8, 12, 16, 21, 22]",22.92
4,23,4585,25,"[4, 8, 12, 16, 20, 23]",22.92
4,24,4585,25,"[4, 8, 12, 16, 21, 24]",22.92
4,25,4585,25,"[4, 8, 12, 16, 21, 25]",22.92
4,26,5502,30,"[4, 8, 12, 16, 21, 25, 26]",27.51
4,27,5502,30,"[4, 8, 12, 16, 21, 24, 27]",27.51
4,28,5502,30,"[4, 8, 12, 16, 21, 25, 28]",27.51
4,29,5502,30,"[4, 8, 12, 16, 21, 25, 29]",27.51
4,30,6419,35,"[4, 8, 12, 16, 21, 25, 29, 30]",32.1
4,31,6419,35,"[4, 8, 12, 16, 21, 25, 28, 31]",32.1
4,32,6419,35,"[4, 8, 12, 16, 21, 25, 29, 32]",32.1
4,33,6419,35,"[4, 8, 12, 16, 21, 25, 29, 33]",32.1
4,34,7336,40,"[4, 8, 12, 16, 21, 25, 29, 33, 34]",36.68
4,35,7336,40,"[4, 8, 12, 16, 21, 25, 29, 32, 35]",36.68
4,36,7336,40,"[4, 8, 12, 16, 21, 25, 29, 33, 36]",36.68
4,37,7336,40,"[4, 8, 12, 16, 21, 25, 29, 33, 37]",36.68
5,0,2751,15,"[5, 2, 1, 0]",13.76
5,1,1834,10,"[5, 2, 1]",9.17
5,2,917,5,"[5, 2]",4.58
5,3,1834,10,"[5, 4, 3]",9.17
5,4,917,5,"[5, 4]",4.58
5,6,2751,15,"[5, 4, 3, 6]",13.76
5,7,1834,10,"[5, 4, 7]",9.17
5,8,917,5,"[5, 8]",4.58
5,9,917,5,"[5, 9]",4.58
5,10,2751,15,"[5, 4, 7, 10]",13.76
5,11,1834,10,"[5, 8, 11]",9.17
5,12,1834,10,"[5, 9, 12]",9.17
5,13,3668,20,"[5, 4, 7, 10, 13]",18.34
5,14,2751,15,"[5, 8, 11, 14]",13.76
5,15,2751,15,"[5, 9, 12, 15]",13.76
5,16,2751,15,"[5, 9, 12, 16]",13.76
5,17,3668,20,"[5, 9, 12, 16, 17]",18.34
5,18,3668,20,"[5, 8, 11, 14, 18]",18.34
5,19,3668,20,"[5, 9, 12, 15, 19]",18.34
5,20,3668,20,"[5, 9, 12, 16, 20]",18.34
5,21,3668,20,"[5, 9, 12, 16, 21]",18.34
5,22,4585,25,"[5, 9, 12, 16, 21, 22]",22.92
5,23,4585,25,"[5, 9, 12, 16, 20, 23]",22.92
5,24,4585,25,"[5, 9, 12, 16, 21, 24]",22.92
5,25,4585,25,"[5, 9, 12, 16, 21, 25]",22.92
5,26,5502,30,"[5, 9, 12, 16, 21, 25, 26]",27.51
5,27,5502,30,"[5, 9, 12, 16, 21, 24, 27]",27.51
5,28,5502,30,"[5, 9, 12, 16, 21, 25, 28]",27.51
5,29,5502,30,"[5, 9, 12, 16, 21, 25, 29]",27.51
5,30,6419,35,"[5, 9, 12, 16, 21, 25, 29, 30]",32.1
5,31,6419,35,"[5, 9, 12, 16, 21, 25, 28, 31]",32.1
5,32,6419,35,"[5, 9, 12, 16, 21, 25, 29, 32]",32.1
5,33,6419,35,"[5, 9, 12, 16, 21, 25, 29, 33]",32.1
5,34,7336,40,"[5, 9, 12, 16, 21, 25, 29, 33, 34]",36.68
5,35,7336,40,"[5, 9, 12, 16, 21, 25, 29, 32, 35]",36.68
5,36,7336,40,"[5, 9, 12, 16, 21, 25, 29, 33, 36]",36.68
5,37,7336,40,"[5, 9, 12, 16, 21, 25, 29, 33, 37]",36.68
6,0,1834,10,"[6, 3, 0]",9.17
6,1,1834,10,"[6, 3, 1]",9.17
6,2,2751,15,"[6, 7, 4, 2]",13.76
